FacID,SrcKey,DTSKey,Site,FileNumber,AppID,Country,D,U,Call,Ch,FromCh,City,St,Lat,Lon,DTSDist,RCAMSL,HAAT,ERP,DA,AntID,Rot,Tilt,Offset,Mask,Type,InCountry,Area,Population,Area,Population,Area,Population,,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,,Az,FV,Az,FV,Az,FV,Az,FV,Az,FV,Az,FV
25453,985,,0,BLCDT20090326ABH,1303503,US,1,1,KYW-TV,26,,PHILADELPHIA,PA,40.042612,75.242124,,440.000000,375.000000,790,ND,,,0.7,0,0,1,US,32145.5,10752445,32145.5,10752445,32145.5,10752445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25455,304,,0,BLCDT20110914AAS,1444013,US,1,1,WJZ-TV,13,,BALTIMORE,MD,39.334829,76.650525,,378.000000,295.000000,33.8,DA,106123,0.000000,0.8,0,0,1,US,26874.0,8537468,26874.0,8537468,26874.0,8537468,,0.799000,0.880000,0.939000,0.978000,0.997000,0.999000,0.985000,0.964000,0.944000,0.935000,0.935000,0.937000,0.935000,0.935000,0.944000,0.964000,0.985000,0.999000,0.997000,0.978000,0.939000,0.880000,0.799000,0.699000,0.589000,0.493000,0.446000,0.458000,0.494000,0.512000,0.494000,0.458000,0.446000,0.493000,0.589000,0.699000,,,,,,,,,,,,,
25682,465,,0,BLCDT20100702BBL,1382720,US,1,1,WGGB-TV,40,,SPRINGFIELD,MA,42.241758,72.648702,,418.800000,324.000000,460,DA,90390,0.000000,0.8,0,0,1,US,17234.3,2594453,17234.3,2594453,17234.3,2594453,,0.380000,0.360000,0.280000,0.220000,0.260000,0.350000,0.450000,0.540000,0.600000,0.660000,0.680000,0.720000,0.760000,0.820000,0.860000,0.920000,0.960000,0.980000,1.000000,1.000000,0.985000,0.970000,0.920000,0.880000,0.830000,0.780000,0.730000,0.710000,0.680000,0.620000,0.510000,0.390000,0.260000,0.250000,0.310000,0.370000,,,,,,,,,,,,,
30429,2176,,0,BLANK0000001567,2001246,US,1,1,WEPT-CD,22,,NEWBURGH,NY,42.084979,74.099973,,977.000000,0.000000,15.0,DA,116639,170.000000,0.0,0,3,3,US,9731.3,730310,9731.3,730310,9731.3,730310,,1.000000,0.994000,0.978000,0.951000,0.915000,0.871000,0.820000,0.767000,0.715000,0.668000,0.631000,0.609000,0.602000,0.608000,0.623000,0.642000,0.659000,0.672000,0.676000,0.672000,0.659000,0.642000,0.623000,0.608000,0.602000,0.609000,0.631000,0.668000,0.715000,0.767000,0.820000,0.871000,0.915000,0.951000,0.978000,0.994000,,,,,,,,,,,,,
30577,1832,,0,BLANK0000001072,2000715,US,1,1,WUNI,29,,WORCESTER,MA,42.335926,71.715347,,613.000000,468.000000,270,ND,,,0.8,0,0,1,US,27119.2,7459791,27119.2,7459791,27119.2,7459791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38336,885,,0,BLEDT20090612AEP,1316886,US,1,1,WLIW,21,,GARDEN CITY,NY,40.788710,73.452067,,149.200000,111.000000,89.9,DA,85382,0.000000,1.0,0,0,1,US,10880.4,13889803,10880.4,13889803,10880.4,13889803,,0.412000,0.389000,0.391000,0.457000,0.583000,0.734000,0.871000,0.966000,1.000000,0.966000,0.871000,0.734000,0.583000,0.457000,0.391000,0.389000,0.412000,0.423000,0.412000,0.389000,0.391000,0.457000,0.583000,0.734000,0.871000,0.966000,1.000000,0.966000,0.871000,0.734000,0.583000,0.457000,0.391000,0.389000,0.412000,0.423000,,,,,,,,,,,,,
43952,67,64,2,,,,,,,,,,,40.748435,73.985695,,323.000000,309.000000,90.0,DA,96970,110.000000,1.0,,,1,,,,,,,,,1.000000,0.980000,0.940000,0.850000,0.740000,0.635000,0.525000,0.410000,0.300000,0.230000,0.150000,0.080000,0.050000,0.030000,0.030000,0.040000,0.050000,0.070000,0.080000,0.070000,0.050000,0.045000,0.035000,0.060000,0.080000,0.130000,0.170000,0.230000,0.315000,0.415000,0.530000,0.635000,0.755000,0.850000,0.930000,0.980000,,,,,,,,,,,,,
48457,357,,0,BLEDT20110427ABF,1424212,US,1,1,WNJB,8,,NEW BRUNSWICK,NJ,40.621491,74.503766,,281.000000,218.000000,40.8,DA,104545,0.000000,1.5,0,0,1,US,19070.9,15135992,19070.9,15135992,19070.9,15135992,,0.959000,0.980000,0.994000,0.999000,0.999000,0.992000,0.977000,0.954000,0.921000,0.877000,0.820000,0.752000,0.675000,0.593000,0.515000,0.454000,0.421000,0.420000,0.444000,0.477000,0.506000,0.522000,0.520000,0.501000,0.471000,0.438000,0.418000,0.425000,0.464000,0.530000,0.609000,0.691000,0.766000,0.832000,0.886000,0.928000,,,,,,,,,,,,,
48481,1209,,0,BLEDT20070611AAY,1187203,US,1,1,WNJS,22,,CAMDEN,NJ,39.728172,74.843773,,294.000000,264.000000,197,ND,,,0.5,0,0,1,US,20412.4,7153749,20412.4,7153749,20412.4,7153749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50063,1441,,0,BLCDT20050811AAT,1079103,US,1,1,WPXQ-TV,17,,BLOCK ISLAND,RI,41.494821,71.784514,,298.100000,228.000000,1000,DA,67093,0.000000,0.6,0,0,1,US,21994.2,3034482,21994.2,3034482,21994.2,3034482,,0.927000,0.896000,0.893000,0.907000,0.923000,0.929000,0.923000,0.907000,0.893000,0.896000,0.927000,0.970000,0.998000,0.991000,0.945000,0.872000,0.780000,0.665000,0.522000,0.354000,0.210000,0.224000,0.329000,0.376000,0.329000,0.224000,0.210000,0.354000,0.522000,0.665000,0.780000,0.872000,0.945000,0.991000,0.998000,0.970000,,,,,,,,,,,,,
